question_id,answer_filename,answer_text,answer_correct
00043_65024,M3_1_04_00043_65024_A.png,"$ y=x^{2}+2 x-2 $ $ =\left(x^{2}+2 x+1-1\right)-2 $ $ =(x+1)^{2}-3 $ 이므로 꼭짓점의 좌표는 $ (-1,-3) $ 이다.",⑤
00043_65025,M3_1_04_00043_65025_A.png,"\[ \begin{aligned} y & =2 x^{2}-4 x+1=2\left(x^{2}-2 x\right)+1 \\ & =2\left(x^{2}-2 x+1-1\right)+1=2(x-1)^{2}-1 \end{aligned} \] 따라서 $ a=2, p=1, q=-1 $ 이므로 \[ a+p+q=2 \]",⑤
00043_65026,M3_1_04_00043_65026_A.png,"\[ \begin{aligned} y & =-x^{2}-6 x-15 \\ & =-\left(x^{2}+6 x+9-9\right)-15 \\ & =-(x+3)^{2}-6 \end{aligned} \] 따라서 $ a=-3, b+3=-6 $ 이므로 $ b=-9 $ \[ \therefore a b=27 \]",$27$
00043_65027,M3_1_04_00043_65027_A.png,"$ y=x^{2}+2 a x+a^{2}+2 b $의 $ (1, 2)$ 이므로  $ \begin{array}{l}y=(x-1)^{2}+2=x^{2}-2 x+3 \\ 2 a=-2, \quad a^{2}+2 b=3 \quad \therefore a=-1, \quad b=1 \\ \therefore a+b=0\end{array} $",③
00043_65028,M3_1_04_00043_65028_A.png,"$ y=x^{2}+4 x+c $ 의 그래프가 점 $ (-1,4) $ 를 지나므로 \[ 1-4+c=4  \therefore c=7 \] 따라서 $ y=x^{2}+4 x+7=(x+2)^{2}+3 $ 이므로 꼭짓점의 좌표는 $ (-2,3) $ 이다.",⑤
00043_65029,M3_1_04_00043_65029_A.png,"따라서 꼭짓점의 좌표는 $ (1,1) $ 이므로 꼭짓점에서 $ y $ 축까지의 거리는 $1$ 이다.",① \[ y=2 x^{2}-4 x+3=2\left(x^{2}-2 x+1-1\right)+3=2(x-1)^{2}+1 \]
00043_65030,M3_1_04_00043_65030_A.png,"$y=‒x^2+6x=‒(x^2‒6x+9‒9)=‒(x‒3)^2+9$ 따라서 꼭짓점의 좌표는 $(3, 9)$이고, $y=x^2‒2px+q$의 꼭짓점과 일치하므로 $y=x^2‒2px+q=(x‒3)^2+9=x^2‒6x+18 ‒2p=‒6, q=18 \therefore p=3, q=18 \therefore p+q=21$",$21$
00043_65031,M3_1_04_00043_65031_A.png,"$ y=-x^{2}+k x-4 $ 가 점 $ (1,-3) $ 을 지나므로 \[ \begin{array}{l} -3=-1+k-4  \therefore k=2 \\ \therefore y=-x^{2}+2 x-4 \\ =-\left(x^{2}-2 x+1-1\right)-4 \\ =-(x-1)^{2}-3 \end{array} \] 따라서 축의 방정식은 $ x=1 $ 이다.",④
00043_65034,M3_1_04_00043_65034_A.png,$ \begin{aligned} y & =\frac{1}{2} x^{2}-x+1 \\ & =\frac{1}{2}(x-1)^{2}+\frac{1}{2}\end{aligned} $,③
00043_65035,M3_1_04_00043_65035_A.png,"\[ \begin{aligned} y & =-3 x^{2}-6 x+1 \\ & =-3\left(x^{2}+2 x+1-1\right)+1 \\ & =-3(x+1)^{2}+4 \end{aligned} \] 이므로 꼭짓점의 좌표는 $ (-1,4) $ 이고, $ y $ 절편은 $1$ 이다. 이 그래프를 그리면 다음 그림과 같으므로 그래프는 모든 사분면을 지난다.",⑤
00043_65036,M3_1_04_00043_65036_A.png,"\[ y=-x^{2}+2 x-2=-\left(x^{2}-2 x+1-1\right)-2=-(x-1)^{2}-1 \text { 에서 } \] ① 꼭짓점의 좌표는 $ (1,-1) $ 이다. ② 축의 방정식은 $ x=1 $ 이다. ③ $ x>1 $ 일 때, $ x $ 의 값이 증가하면 $ y $ 의 값은 감소한다. ④ $ y=-x^{2} $ 의 그래프를 $ x $ 축의 방향으로 $1$ 만큼, $ y $ 축의 방향으로 $-1$만큼 평행이동한 것이다.",⑤
00043_65037,M3_1_04_00043_65037_A.png,"② \(\begin{aligned} y & =a x^{2}+b x+c \\ & =a\left(x^{2}+\frac{b}{a} x\right)+c \\ & =a\left(x+\frac{b}{2 a}\right)^{2}+c-\frac{b^{2}}{4 a} \end{aligned} \)  이므로 축의 방정식은 $ x=-\frac{b}{2 a} $ 이다. ③ $ x=0 $ 일 때 $ y=c $ 이므로 $ y $ 축과의 교점의 좌표는 $ (0, c) $ 이다. ④ $ a $ 의 절댓값이 클수록 그래프의 폭은 좁아지고, $ a $ 의 절댓값이 작을수록 그래프의 폭은 넓어진다. ⑤ $ y $ 축에 대하여 대칭이동한 그래프의 식은 $ y=a x^{2}-b x+c $ 이다. 따라서 옮지 않은 것은 ⑤이다.",⑤
00043_65038,M3_1_04_00043_65038_A.png,"\[ y=2 x^{2}+4 x-7=2\left(x^{2}+2 x+1-1\right)-7=2(x+1)^{2}-9 \] 따라서 꼭짓점의 좌표가 $ (-1,-9) $ 이고 축의 방정식이 $ x=-1 $ 이므로 $ x>-1 $ 일 때, $ x $ 의 값이 증가하면 $ y $ 의 값도 증가한다.",①
00043_65039,M3_1_04_00043_65039_A.png,$ y=-2 x^{2}+12 x-5   =-2\left(x^{2}-6 x\right)-5   =-2\left(x^{2}-6 x+9-9\right)-5   =-2(x-3)^{2}+13 $,㈎ $-6$ ㈏ $9$ ㈐ $-3$  ㈑ $13$
00043_65040,M3_1_04_00043_65040_A.png,(2) $ y=-2\left(x-\frac{1}{2}\right)^{2}+\frac{11}{2} $ (3) $ y=\frac{1}{3}(x-6)^{2} $ (4) $ y=-\frac{3}{2}\left(x-\frac{1}{3}\right)^{2}+\frac{1}{6} $   \[ \begin{aligned} y & =x^{2}+6 x-1=\left(x^{2}+6 x+9-9\right)-1 \\ & =(x+3)^{2}-10 \end{aligned} \] ( 2 ) \[ \begin{array}{l} \text { ( } 2 \text { ) } y=-2 x^{2}+2 x+5 \\ =-2\left(x^{2}-x+\frac{1}{4}-\frac{1}{4}\right)+5 \\ =-2\left(x-\frac{1}{2}\right)^{2}+\frac{11}{2} \end{array} \] (3) \[ \begin{aligned} y & =\frac{1}{3} x^{2}-4 x+12 \\ & =\frac{1}{3}\left(x^{2}-12 x+36-36\right)+12 \\ & =\frac{1}{3}(x-6)^{2} \end{aligned} \] \[ \begin{array}{l} \text { (4) } y=-\frac{3}{2} x^{2}+x \\ =-\frac{3}{2}\left(x^{2}-\frac{2}{3} x+\frac{1}{9}-\frac{1}{9}\right) \\ =-\frac{3}{2}\left(x-\frac{1}{3}\right)^{2}+\frac{1}{6} \end{array} \],(1) $ y=(x+3)^{2}-10 $
00043_65041,M3_1_04_00043_65041_A.png,"⑴ $ y=x^{2}+4 x+4=(x+2)^{2} $ 따라서 꼭짓점의 좌표는 $(-2, 0)$이고, 축의 방정식은 $x=‒2$이다. ⑵ $ y=-4 x^{2}+x=-4\left(x-\frac{1}{8}\right)^{2}+\frac{1}{16} $ 따라서 꼭짓점의 좌표는 $(\frac18, \frac{1}{16})$이고, 축의 방정식은 $x=\frac{1}{8}$이다. ⑶ $y=\frac{1}{2}x^2+x‒\frac32=\frac12(x+1)^2‒2$ 따라서 꼭짓점의 좌표는 $(-1, -2)$이고, 축의 방정식은 $x=‒1$이다.","⑴ $(-2, 0), x=‒2$ ⑵ $(\frac18, \frac{1}{16}),x=\frac18$ ⑶ $(-1, -2),x=‒1$"
00043_65042,M3_1_04_00043_65042_A.png,"$ y=3 x^{2}-12 x+1=3(x-2)^{2}-11 $ 따라서 $a=3, p=2, q=‒11$이므로$a+p+q=‒6$",①
00043_65044,M3_1_04_00043_65044_A.png,\[ \begin{aligned} y & =-\frac{1}{2} x^{2}+3 x+1 \\ & =-\frac{1}{2}\left(x^{2}-6 x\right)+1 \\ & =-\frac{1}{2}\left(x^{2}-6 x+9-9\right)+1 \\ & =-\frac{1}{2}\left(x^{2}-6 x+9\right)+\frac{9}{2}+1 \\ & =-\frac{1}{2}(x-3)^{2}+\frac{11}{2} \end{aligned} \] 따라서 처음 틀린 곳은 ㉢이다.,㉢
00043_65046,M3_1_04_00043_65046_A.png,"$ \begin{array}{l}y=x^{2}+4 a x+3 a^{2}+b \text { 의 그래프의 꼭짓점의 좌표가 }(2,1) \text { 이므로 } \\ y=x^{2}+4 a x+3 a^{2}+b=(x-2)^{2}+1=x^{2}-4 x+5 \text { 에서 } \\ 4 a=-4, \quad 3 a^{2}+b=5 \\ \therefore a=-1, \quad b=2 \\ \therefore a+b=1\end{array} $",$1$
00043_65047,M3_1_04_00043_65047_A.png,① $ x=0 $ ② $ x=-1 $ ③ $ x=-4 $ ④ $ y=x^{2}-x-1=\left(x-\frac{1}{2}\right)^{2}-\frac{5}{4} $ 이므로 $ x=\frac{1}{2} $ ⑤ $ y=\frac{1}{5} x^{2}+x+2=\frac{1}{5}\left(x^{2}+5 x\right)+2 $ $ =\frac{1}{5}\left(x+\frac{5}{2}\right)^{2}+\frac{3}{4} $ 이므로 $ x=-\frac{5}{2} $ 따라서 그래프의 축이 가장 왼쪽에 있는 것은 ③이다.,③
00043_65048,M3_1_04_00043_65048_A.png,"$y=‒\frac{1}{3}x^2+2x‒1=‒\frac{1}{3}(x^2‒6x+9‒9)‒1=‒\frac{1}{3}(x‒3)^2+2$ 따라서 꼭짓점의 좌표는 $(3, 2)$이고, 축의 방정식은 $x=3$이다.",③
00043_65049,M3_1_04_00043_65049_A.png,"\[ \begin{aligned} y & =4 x^{2}+2 x+q \\ & =4\left(x^{2}+\frac{1}{2} x\right)+q \\ & =4\left(x+\frac{1}{4}\right)^{2}+q-\frac{1}{4} \end{aligned} \] 따라서 꼭짓점의 좌표는 $ \left(-\frac{1}{4}, q-\frac{1}{4}\right) $ 이므로 \[ \begin{array}{l} p=-\frac{1}{4}, q-\frac{1}{4}=0 \text { 에서 } q=\frac{1}{4} \\ \therefore p+q=0 \end{array} \]",③
00043_65050,M3_1_04_00043_65050_A.png,"①$ y=-3(x+1)^{2} $이므로 꼭짓점의 좌표는 $ (-1,0) $ ② $ y=-2(x-3)^{2}+2 $이므로 꼭짓점의 좌표는$ (3,2) $ ③$ y=-(x-1)^{2}-2 $이므로 꼭짓점의 좌표는 $ (1,-2) $ ④ $ y=(x+3)^{2}+1 $이므로 꼭짓점의 좌표는 $ (-3,1) $ ⑤ $ y=2(x+1)^{2}-1 $이므로 꼭짓점의 좌표는 $ (-1,-1) $ 따라서 꼭짓점이 제$2$사분면 위에 있는 것은 ④이다.",④
00043_65051,M3_1_04_00043_65051_A.png,"$ y=-x^{2}+4 x-4 a+1=-(x-2)^{2}-4 a+5 $ 의 그래프의 꼭짓점의 좌표는 $ (2,-4 a+5) $ 이다. 이때 그래프가 $ x $ 축과 한 점에서 만나므로 꼭짓점의 $ y $ 좌표가 $0$ 이어야 한다. $ -4 a+5=0   \therefore a=\frac{5}{4} $",$54$
00043_65053,M3_1_04_00043_65053_A.png,"$ y=x^{2}-2 a x+b $ 의 그래프가 점 $ (1,2) $ 를 지나므로 $ 2=1-2 a+b  \therefore b=2 a+1 \cdots\cdots $㉠ $ y=x^{2}-2 a x+2 a+1 $ $ =\left(x^{2}-2 a x+a^{2}-a^{2}\right)+2 a+1 $ $ =(x-a)^{2}-a^{2}+2 a+1 $ 이므로 꼭짓점의 좌표는 $ \left(a,-a^{2}+2 a+1\right) $ 이고 이 점이 직선 $ y=x-5 $ 위에 있으므로 $ -a^{2}+2 a+1=a-5,  a^{2}-a-6=0 $ $ (a+2)(a-3)=0  \therefore a=-2 $ 또는 $ a=3 $ 그런데 $ a>0 $ 이므로 $ a=3 $ $ a=3 $ 을 ㉠에 대입하면 $ b=2 \times 3+1=7 $ $ \therefore b-a=7-3=4 $",$4 \\$
00043_65055,M3_1_04_00043_65055_A.png,"$ x^{2} $의 계수가 양수이고, 절댓값이 가장 작은 것은 ③이다.",③
00043_65056,M3_1_04_00043_65056_A.png,$ y=-3 x^{2}-6 x-7=-3(x+1)^{2}-4 $ 에서 축의 방정식이 $ x=-1 $ 이므로 $ x $ 의 값이 증가할 때 $ y $ 의 값이 감소하는 $ x $ 의 값의 범위는 $ x>-1 $ 이다.,⑤
00043_65057,M3_1_04_00043_65057_A.png,에서 축의 방정식이 $ x=3 $ 이므로 $ a=3 $,$3$  \[ \begin{aligned} y & =-\frac{1}{2} x^{2}+a x-5 \\ & =-\frac{1}{2}\left(x^{2}-2 a x\right)-5 \\ & =-\frac{1}{2}(x-a)^{2}+\frac{a^{2}}{2}-5 \end{aligned} \]
00043_65059,M3_1_04_00043_65059_A.png,"$ y=-2 x^{2}+4 x-1=-2(x-1)^{2}+1 $ 의 그래프의 꼭짓점의 좌표는 $ (1,1) $ 이고, 점 $ (0,-1) $ 을 지난다. 따라서 위 그림과 같이 제$ 2 $사분면을 지나지 않는다.",②
00043_65060,M3_1_04_00043_65060_A.png,"① 원점을 지나고 위로 볼록한 그래프이므로 제$1, 2$사분면을 지나지 않는다. ② 꼭짓점의 좌표가 $(-1, -1)$이고, $y$축과의 교점의 좌표가 $(0, -2)$이므로 제$1, 2$사분면을 지나지 않는다. ③ $ y=-4 x^{2}+12 x=-4\left(x-\frac{3}{2}\right)^{2}+9 $ 따라서 꼭짓점의 좌표가 $ \left(\frac{3}{2}, 9\right) $이고, 원점을 지나므로 제$2$사분면을 지나지 않는다. ④ $ y=-3 x^{2}-x-1=-3\left(x+\frac{1}{6}\right)^{2}-\frac{11}{12} $ 따라서 꼭짓점의 좌표가 $ \left(-\frac{1}{6},-\frac{11}{12}\right) $이고, $y$축과의 교점의 좌표가 $(0, -1)$이므로 제$1, 2$사분면을 지나지 않는다. ⑤ $ y=-5 x^{2}-4 x+1=-5\left(x+\frac{2}{5}\right)^{2}+\frac{9}{5} $ 따라서 꼭짓점의 좌표가 $ \left(-\frac{2}{5}, \frac{9}{5}\right) $이고, $y$축과의 교점의 좌표가 $(0, 1)$이므로 모든 사분면을 지난다.",⑤
00043_65061,M3_1_04_00043_65061_A.png,⑤ $ y=-(x+2)(x-4) $ $ =-x^{2}+2 x+8 $ $ =-(x-1)^{2}+9 $ 의 그래프는 다음 그림과 같다.,⑤
00043_65062,M3_1_04_00043_65062_A.png,"① $ y=-x^{2}+4 x+5=-(x-2)^{2}+9 $ 이므로 꼭짓점의 좌표는 $ (2,9) $ 이다.  ② 그래프는 다음과 같으므로 $ y $ 의 값의 범위는 $ y \leq 9 $ 이다.  ③ $ -x^{2}+4 x+5=0 $ 에서 $ x^{2}-4 x-5=0 $  $ (x+1)(x-5)=0  \therefore x=-1 $ 또는 $ x=5 $  따라서 $ x $ 축과의 교점의 좌표는 $ (-1,0),(5,0) $ 이다.  ④ $ x>2 $ 일 때, $ x $ 의 값이 증가하면 $ y $ 의 값은 감소한다.  ⑤ 그래프는 위의 그림과 같으므로 모든 사분면을 지난다. 따라서 옳지 않은 것은 ④이다.",④
00043_65063,M3_1_04_00043_65063_A.png,③ $ y=a\left(x^{2}+\frac{b}{a} x\right)+c=a\left(x+\frac{b}{2 a}\right)^{2}+c-\frac{b^{2}}{4 a} $ 이므로 축의 방정식은 $ x=-\frac{b}{2 a} $ 이다. ⑤ $ y=-a x^{2}-b x-c $ 의 그래프와 $ x $ 축에 대하여 대칭이다.,⑤
00043_65064,M3_1_04_00043_65064_A.png,"\[ \begin{array}{l} a=\frac{5}{2}, b=5 \text { 이므로 } \\ y=5 x^{2}-\frac{5}{2} x+2=5\left(x^{2}-\frac{1}{2} x\right)+2 \\ =5\left(x-\frac{1}{4}\right)^{2}+\frac{27}{16} \end{array} \] 따라서 이 그래프의 축의 방정식은 $ x=\frac{1}{4} $",④
00043_65065,M3_1_04_00043_65065_A.png,"$ y=x^{2}-4 k x+4 k^{2}-k+2=(x-2 k)^{2}-k+2 $ 이 그래프의 꼭짓점의 좌표는 $(2k, ‒k+2)$이고 제$4$사분면 위에 위치하므로 $2k>0, ‒k+2<0에서 k>2$",⑤
00043_65068,M3_1_04_00043_65068_A.png,"\( y=a x^{2}+b x+c=a\left(x+\frac{b}{2 a}\right)^{2}-\frac{b^{2}-4 a c}{4 a} \) ① 꼭짓점의 좌표는 $ \left(-\frac{b}{2 a},-\frac{b^{2}-4 a c}{4 a}\right) $ 이므로 $ a $ 의 값이 변하면 꼭짓점의 좌표도 변한다. ② 이차함수 $ y=-a x^{2}-b x-c $ 의 그래프와 $ x $ 축에 대하여 대칭이다. ③ $ y=a x^{2}+b x+c $ 에 $ x=0 $ 을 대입하면 $ y=c  \therefore {(0, c)} $ ④ 축의 방정식은 $ x=-\frac{b}{2 a} $ 이다. ⑤ $ y=a x^{2} $ 의 그래프를 $ x $ 축의 방향으로 $ -\frac{b}{2 a} $ 만큼, $ y $ 축의 방향으로 $ -\frac{b^{2}-4 a c}{4 a} $ 만큼 평행이동한 것이다. 따라서 옳은 것은 ①,③이다.","①,③"
00043_65069,M3_1_04_00043_65069_A.png,"\[ \begin{aligned} y= & 2 x^{2}+12 x+11 \\ & =2\left(x^{2}+6 x\right)+11 \\ & =2\left(x^{2}+6 x+9-9\right)+11 \\ & =2(x+3)^{2}+11+(-18) \\ & =2(x+3)^{2}+(-7) \end{aligned} \] 따라서 꼭짓점의 좌표는 $ (-3,-7) $ 이다.",③
00043_65070,M3_1_04_00043_65070_A.png,"$ y=a x^{2}+6 x+8 $ 을 $ y=a(x-p)^{2}+q $ 의 꼴로 바꾸어도 $ a $ 의 값은 변하지 않으므로 $ a=-3 $ \[ \begin{aligned} \therefore y & =-3 x^{2}+6 x+8 \\ & =-3\left(x^{2}-2 x+1-1\right)+8 \\ & =-3(x-1)^{2}+8+3 \\ & =-3(x-1)^{2}+11 \end{aligned} \] 따라서 $ p=1, q=11 $ 이므로 \[ a+p+q=-3+1+11=9 \]",$9$
00043_65071,M3_1_04_00043_65071_A.png,"\( \begin{array}{l} y=\frac{1}{4} x^{2}+x+2 \\ =\frac{1}{4}\left[x^{2}+4 x+4-4\right]+2 \\ =\frac{1}{4}[x+2]^{2}+2-1 \\ =\frac{1}{4}[x+2]^{2}+1 \end{array} \\ \) 따라서 $ a=\frac{1}{4}, p=-2, q=1 $ 이므로 \( 4 a+p+q=4 \times \frac{1}{4}+[-2]+1=0 \)",③
00043_65072,M3_1_04_00043_65072_A.png,"$ y=2 x^{2}+a x+5=2\left(x+\frac{a}{4}\right)^{2}+5-\frac{a^{2}}{8} $ 이므로 꼭짓점의 좌표는 $ \left(-\frac{a}{4}, 5-\frac{a^{2}}{8}\right) $ 이다. \[ \begin{array}{l} -\frac{a}{4}=-1,5-\frac{a^{2}}{8}=b \quad \therefore a=4, b=3 \\ \therefore a-b=4-3=1 \end{array} \]",④
00043_65073,M3_1_04_00043_65073_A.png,"$ \begin{array}{l} y=5 x^{2}+10 x-3 \\ =5\left(x^{2}+2 x+1-1\right)-3 \\ =5(x+1)^{2}-3-5 \\ =5(x+1)^{2}-8 \end{array} $ 에서 축의 방정식은 $ x=-1 $ 이고 이차항의 계수가 양수이므로 그래프는 아래로 불록한 포물선이다.  따라서 $ x $ 의 값이 증가할 때, $ y $ 의 값은 감소하는 $ x $ 의 값의 범위는 $ x<-1 $ 이다.",①
00043_65076,M3_1_04_00043_65076_A.png,"①\[ \begin{aligned} & y=x^{2}-2 x+6 \\ = & \left(x^{2}-2 x+1-1\right)+6 \\ = & (x-1)^{2}+5 \end{aligned} \] 이므로 꼭짓점의 좌표는 $ (1,5) $ 이고 아래로 볼록하며 $ y $ 절편은 $6$ 이다. 따라서 그 그래프는 다음 그림과 같이 제 $1$,$2$ 사분면을 지난다.  ② $ y=x^{2}-8 $ 에서 꼭짓점의 좌표는 $ (0,-8) $ 이고 아래로 볼록하며 $ y $ 절편은 $-8$ 이다. 따라서 그 그래프는 다음 그림과 같이 모든 사분면을 지난다. ③\[ \begin{aligned} & y=3 x^{2}-12 x+7 \\ = & 3\left[x^{2}-4 x+4-4\right]+7 \\ = & 3[x-2]^{2}-5 \end{aligned} \] 이므로 꼭짓점의 좌표는 $(2, -5)$이고 아래로 볼록하며 $ y $ 절편은 $7$이다. 따라서 그 그래프는 다음 그림과 같이 제 $ 1$,$2$,$4 $ 사분면을 지난다.",③
00043_65077,M3_1_04_00043_65077_A.png,"$ y=-\frac{1}{2} x^{2}+x+k $ 의 그래프가 점 $ (-2,-7) $ 을 지나므로$ -7=-\frac{1}{2} \times[-2)^{2}+(-2]+k   -7=-2-2+k $\[ \therefore k=-3\]따라서 주어진 이차함수의 식은\[ \begin{aligned} y & =-\frac{1}{2} x^{2}+x-3 \\ & =-\frac{1}{2}\left(x^{2}-2 x+1-1\right)-3 \\ & =-\frac{1}{2}(x-1)^{2}-3+\frac{1}{2} \\ & =-\frac{1}{2}(x-1)^{2}-\frac{5}{2} \end{aligned} \] 따라서 꼭짓점의 좌표는 $ \left(1,-\frac{5}{2}\right) $ 이다.","$ k=-3 $, 꼭짓점의 좌표 : $ \left(1,-\frac{5}{2}\right)   $"
00043_65078,M3_1_04_00043_65078_A.png,"$ y=2 x^{2}-4 x+k $ $ =2\left(x^{2}-2 x+1-1\right\rfloor+k $ $ =2[x-1]^{2}+k-2 $ 에서 꼭짓점의 좌표는 $ [1, k-2] $ 이다. 이 점이 직선 $ y=\frac{1}{2} x-7 $ 위에 있으므로 $ k-2=\frac{1}{2} \times 1-7 $ $ \therefore k=-\frac{9}{2} $",$ -\frac{9}{2} $
00043_65079,M3_1_04_00043_65079_A.png,"\[ \begin{array}{l} y=2 x^{2}-2 x+a \\ =2\left(x^{2}-x+\frac{1}{4}-\frac{1}{4}\right)+a \\ =2\left(x-\frac{1}{2}\right)^{2}+a-\frac{1}{2} \end{array} \] 이므로 꼭짓점의 좌표는 $ \left(\frac{1}{2}, a-\frac{1}{2}\right) $ 이다. 이 점이 직선 $ y=-3 x $ 위에 있으므로 \[ a-\frac{1}{2}=-3 \times \frac{1}{2} \quad \therefore a=-\frac{3}{2}+\frac{1}{2}=-1 \]",④
00043_65080,M3_1_04_00043_65080_A.png,"$ y=-x^{2}+6 x-11 $ $ =-\left[x^{2}-6 x+9-9\right]-11 $ $ =-(x-3)^{2}-2 $ 따라서 이차함수 $ y=-x^{2}+6 x-11 $ 의 그래프의 꼭짓점의 좌표가 $ (3,-2) $ 이므로 이차함수 $ y=x^{2}+2 p x-q $ 의 그래프의 꼭짓점의 좌표도 $ (3,-2) $ 이 다. $ y=x^{2}+2 p x-q $ $ =\left[x^{2}+2 p x+p^{2}-p^{2}\right]-q $ $ =[x+p]^{2}-p^{2}-q $ 에서 $ -p=3,-p^{2}-q=-2 $ 따라서 $ p=-3, q=-7 $ 이므로 $ p-q=-3-[-7]=4 $",$4$
00043_65081,M3_1_04_00043_65081_A.png,"\[ \begin{array}{l} y=-2 x^{2}+2 k x+3 k-2 \\ =-2\left(x^{2}-k x+\frac{k^{2}}{4}-\frac{k^{2}}{4}\right)+3 k-2 \\ =-2\left(x-\frac{k}{2}\right)^{2}+\frac{k^{2}}{2}+3 k-2 \end{array} \] 이 이차함수의 그래프의 꼭짓점의 좌표가 $ \left(\frac{1}{2}, p\right) $ 이므로 \[ \frac{k}{2}=\frac{1}{2}, \frac{k^{2}}{2}+3 k-2=p \] 따라서 $ k=1, p=\frac{1}{2}+3-2=\frac{3}{2} $ 이므로 \[ k+2 p=1+2 \times \frac{3}{2}=4 \]",⑤
00043_65082,M3_1_04_00043_65082_A.png,"\[ \begin{array}{l} y=x^{2}-6 k x+9 k^{2}+5 k-2 \\ =\left[x^{2}-6 k x+9 k^{2}\right]+5 k-2 \\ =[x-3 k)^{2}+5 k-2 \end{array} \] 이므로 $ y=x^{2}-6 k x+9 k^{2}+5 k-2 $ 의 그래프의 꼭짓점의 좌표는 $ \{3 k, 5 k-2] $ 이다. 그런데 꼭짓점이 제 $4$사분면 위에 있으려면 꼭짓점의 $ x $ 좌표는 양수, $ y $ 좌표는 음수이어야 하므로 \[ 3 k>0 \text { 에서 } k>0\cdots\cdots㉠ \] \[ 5 k-2<0 \text { 에서 } k<\frac{2}{5}\cdots\cdots㉡ \] 따라서 ㉠, ㉡에서 $ 0<k<\frac{2}{5} $",$ 0<k<\frac{2}{5} $
00043_65083,M3_1_04_00043_65083_A.png,"$ \begin{array}{l} y=-2 x^{2}+7 x-5 \\ =-2\left(x^{2}-\frac{7}{2} x+\frac{49}{16}-\frac{49}{16}\right)-5 \\ =-2\left(x-\frac{7}{4}\right)^{2}-5+\frac{49}{8} \\ =-2\left(x-\frac{7}{4}\right)^{2}+\frac{9}{8} \end{array} $에서 꼭짓점의 좌표는 $ \left(\frac{7}{4}, \frac{9}{8}\right) $ 이고, $ y $ 절편은 $-5$이므로 그래프는 다음 그림과 같다.  ① 축의 방정식은 $ x=\frac{7}{4} $ 이다. ② $ x $ 축과 두 점에서 만난다. ⑤ 꼭짓점과 $ y $ 축과의 거리는 $ \frac{7}{4} $ 이다. 따라서 옳은 것은 ③, ④이다.","③, ④ "
00043_65084,M3_1_04_00043_65084_A.png,"$ y=a x^{2}-8 a x+a^{2}+6 a+19 $ $ =a\left(x^{2}-8 x+16-16\right)+a^{2}+6 a+19 $ $ =a(x-4)^{2}+a^{2}-10 a+19 $   이 이차함수의 그래프의 꼭짓점의 좌표가 $ (4,-6) $ 이므로  $ a^{2}-10 a+19=-6,  a^{2}-10 a+25=0 $  $ (a-5)^{2}=0  \therefore a=5 $ (중근)",③
00043_65086,M3_1_04_00043_65086_A.png,"따라서 꼭짓점의 좌표는 $ (3,4) $ 이다.","\[ (3,4) \] \[ \begin{aligned} y & =x^{2}-6 x+13 \\ & =\left(x^{2}-6 x+9\right)-9+13 \\ & =(x-3)^{2}+4 \end{aligned} \]"
00043_65090,M3_1_04_00043_65090_A.png,"$ \begin{array}{l}y=2 x^{2}-4 a x+2 a^{2}-b^{2}-4 b =2(x-a)^{2}-b^{2}-4 b\end{array} $ 이 그래프의 꼭짓점의 좌표가 $ (3,4) $ 이므로 $ \left(a,-b^{2}-4 b\right)=(3,4)   a=3,-b^{2}-4 b=4 $ 에서 $ (b+2)^{2}=0  \therefore b=-2    \therefore a=3, b=-2 $","$a=3, b=‒2  $"
00043_65091,M3_1_04_00043_65091_A.png,"꼭짓점의 좌표가 $ [3,-2] $ 이므로 구하는 이차함수의 식을 $ y=a[x-3]^{2}-2 $ 로 놓는다. 이 그래프가 점 $ (4,1) $ 을 지나므로 \[ \begin{array}{l} 1=a-2 \quad \therefore a=3 \\ \therefore y=3[x-3]^{2}-2 \end{array} \]",\[ y=3[x-3]^{2}-2 \]
00043_65092,M3_1_04_00043_65092_A.png,"꼭짓점의 좌표가 $ [1,3] $ 이므로 구하는 이차함수의 식을 $ y=a[x-1]^{2}+3 $ 으로 놓는다. 이 그래프가 점 $ (0,1) $ 을 지나므로 \[ \begin{array}{l} 1=a+3  \therefore a=-2 \\ \therefore y=-2[x-1]^{2}+3 \end{array} \]",\[ y=-2[x-1]^{2}+3 \]
00043_65093,M3_1_04_00043_65093_A.png,"$ y=-x^{2} $ 의 그래프와 모양이 같으므로 $ x^{2} $ 의 계수는 $-1$ 이고 축의 방정식이 $ x=-1 $ 이므로 구하는 이차함수의 식을 $ y=-|x+1|^{2}+q $ 로 놓는다. 이 그래프가 점 $ (1,2) $ 를 지나므로 \[ \begin{array}{l} 2=-4+q \quad \therefore q=6 \\ \therefore y=-(x+1)^{2}+6 \end{array} \]",$ y=-(x+1)^{2}+6 $
